ARRAY_S0,ARRAY_S1,ARRAY_S2,ARRAY_S3,ARRAY_S4,ARRAY_S5,ARRAY_S6,ARRAY_S7,ARRAY_S8,ARRAY_S9,MOX_1,MOX_2,MOX_3,MOX_4,SHT_HUMID,SHT_TEMP,DATETIME,CLASS_NAME,SAMPLE_INDEX,
32637,35580,42627,30924,763533,2959933,516895,2781,11854,5288,4427,328266,271280,31360,36240,33816,2024-04-18 18:06:18,K 9 Stool Sample,2237,
32637,35590,42683,30979,766079,2951495,517931,2787,11856,5288,4429,319338,261828,31333,36341,33738,2024-04-18 18:06:48,Sample Chamber venting,2250,
32658,35577,42669,30921,763997,2940760,517644,2781,11861,5286,4423,315038,256787,31311,36379,33682,2024-04-18 18:07:03,Sample Chamber venting,2250,
32641,35595,42724,30945,761908,2982279,519425,2783,11864,5291,4420,310337,251786,31267,36446,33682,2024-04-18 18:07:18,Sample Chamber venting,2250,
32661,35590,42736,30932,766256,2991783,520811,2784,11866,5292,4428,306262,246916,31269,36478,33634,2024-04-18 18:07:32,Sample Chamber venting,2250,
32636,35592,42706,30976,768353,2966982,517856,2784,11866,5292,4418,301967,242017,31259,36587,33650,2024-04-18 18:07:47,Sample Chamber venting,2250,
32656,35623,42687,30920,763866,2985522,520437,2785,11873,5298,4421,298201,237360,31245,36625,33597,2024-04-18 18:08:02,Sample Chamber open,2251,
32651,35647,42623,30931,764318,2987429,517829,2785,11877,5292,4428,294758,232612,31226,36720,33610,2024-04-18 18:08:17,Sample Chamber open,2251,
32653,35613,42738,30914,762873,2983619,520269,2784,11879,5297,4417,291207,228220,31217,36716,33573,2024-04-18 18:08:32,Sample Chamber open,2251,
32660,35563,42677,30927,767393,2963194,520418,2782,11875,5297,4410,295024,225999,31211,36566,33554,2024-04-18 18:08:47,Sample Chamber open,2251,
32659,35592,42644,30957,763153,2978415,518004,2789,11852,5291,4411,394156,241238,31370,35517,33519,2024-04-18 18:09:01,Sample Chamber open,2251,
32652,35572,42652,30914,762613,2986231,518929,2792,11835,5280,4404,508467,262157,31603,35151,33498,2024-04-18 18:09:16,Sample Chamber open,2251,
32624,35561,42679,30899,758171,2928592,519007,2787,11836,5275,4414,601524,281218,31818,35166,33439,2024-04-18 18:09:31,Sample Chamber open,2251,
32647,35567,42630,30901,763055,2918217,520358,2787,11828,5279,4419,676701,298619,32059,35101,33383,2024-04-18 18:09:46,Sample Chamber open,2251,
32639,35566,42634,30944,761293,2931187,520546,2785,11819,5275,4416,739286,314414,32283,35032,33327,2024-04-18 18:10:00,Sample Chamber open,2251,
32633,35550,42629,30923,761288,2917731,517278,2785,11816,5275,4416,791775,329421,32512,35006,33287,2024-04-18 18:10:15,Sample Chamber open,2251,
32614,35578,42627,30942,761364,2949961,516462,2783,11804,5271,4429,837029,342575,32749,35017,33236,2024-04-18 18:10:30,Sample Chamber open,2251,
32643,35552,42618,30889,763093,2972828,521411,2777,11807,5274,4420,875813,355661,32977,34969,33186,2024-04-18 18:10:45,Sample Chamber open,2251,
32658,35553,42616,30953,761464,2967400,518525,2775,11821,5275,4437,450492,353963,33384,35555,33084,2024-04-18 18:15:41,K 9 Stool Sample,2252,
32665,35543,42573,30944,761366,2984000,518480,2772,11825,5273,4437,443817,352829,33396,35517,33084,2024-04-18 18:15:56,K 9 Stool Sample,2252,
32653,35540,42666,30944,763017,2969558,520034,2773,11824,5276,4436,439881,351964,33420,35635,33084,2024-04-18 18:16:11,K 9 Stool Sample,2252,
32660,35578,42607,30996,763720,2975014,519635,2776,11824,5272,4445,435320,350893,33430,35641,33089,2024-04-18 18:16:26,K 9 Stool Sample,2252,
32651,35570,42662,31014,764576,2987573,519723,2776,11821,5279,4439,430056,349428,33426,35738,33103,2024-04-18 18:16:41,K 9 Stool Sample,2252,
32666,35549,42621,30990,762829,2960462,519788,2774,11834,5276,4441,424650,347706,33440,35749,33100,2024-04-18 18:16:55,K 9 Stool Sample,2252,
32669,35567,42616,30991,761754,2965705,523082,2775,11820,5276,4424,418834,345536,33437,35799,33089,2024-04-18 18:17:10,K 9 Stool Sample,2252,
32667,35573,42640,30986,760760,2919924,519647,2776,11825,5274,4444,413065,342893,33452,35852,33116,2024-04-18 18:17:25,K 9 Stool Sample,2252,
32655,35558,42580,30956,758860,2950934,520446,2779,11826,5277,4431,406652,339420,33447,35891,33111,2024-04-18 18:17:39,K 9 Stool Sample,2252,
32666,35549,42625,30994,760418,2962823,517362,2775,11831,5279,4444,399391,334866,33438,35917,33116,2024-04-18 18:17:54,K 9 Stool Sample,2252,
32661,35540,42555,30968,758024,2962773,519715,2779,11830,5276,4440,392651,329750,33443,35957,33151,2024-04-18 18:18:09,K 9 Stool Sample,2252,
32672,35539,42580,30995,760043,2951787,519170,2777,11836,5276,4422,385950,324698,33441,35992,33113,2024-04-18 18:18:24,K 9 Stool Sample,2252,
32658,35515,42543,30960,758750,2964568,521010,2775,11824,5279,4451,380082,319552,33435,36102,33105,2024-04-18 18:18:39,K 9 Stool Sample,2252,
32676,35543,42595,30980,764317,2918365,518173,2776,11839,5284,4441,374142,314176,33427,36156,33135,2024-04-18 18:18:55,K 9 Stool Sample,2252,
32662,35533,42589,30928,762797,2993954,521695,2774,11839,5278,4440,368271,308864,33427,36232,33145,2024-04-18 18:19:09,K 9 Stool Sample,2252,
32666,35545,42547,30948,758128,2975465,521271,2774,11837,5279,4439,362411,303263,33415,36203,33156,2024-04-18 18:19:24,K 9 Stool Sample,2252,
32664,35530,42635,30968,761414,2996748,516652,2771,11847,5283,4439,357019,297796,33406,36270,33143,2024-04-18 18:19:38,K 9 Stool Sample,2252,
32676,35536,42632,30979,756417,2988811,516628,2782,11842,5279,4436,352054,292457,33390,36251,33178,2024-04-18 18:19:53,K 9 Stool Sample,2252,
32657,35549,42616,30987,762886,2977861,516174,2776,11849,5281,4447,347234,287127,33382,36356,33164,2024-04-18 18:20:08,K 9 Stool Sample,2252,
32676,35584,42585,30989,765192,2989797,518339,2777,11843,5284,4445,342620,281759,33365,36394,33156,2024-04-18 18:20:23,K 9 Stool Sample,2252,
32656,35572,42586,31005,760759,2993117,516514,2775,11846,5285,4431,338113,276572,33345,36442,33175,2024-04-18 18:20:37,K 9 Stool Sample,2252,
32681,35571,42615,30995,764448,3032371,518920,2770,11855,5283,4453,334067,271517,33328,36440,33153,2024-04-18 18:20:52,K 9 Stool Sample,2252,
32633,35555,42618,30863,763318,2969591,517425,2779,11798,5268,4429,909680,367295,33210,34857,33127,2024-04-18 18:11:00,Baseline,2253,
32632,35553,42563,30945,763296,2981188,520457,2780,11802,5269,4428,916526,376350,33362,35177,33073,2024-04-18 18:11:14,Baseline,2253,
32631,35553,42633,30935,762898,3006133,517062,2777,11807,5268,4425,841305,377477,33412,35292,33041,2024-04-18 18:11:29,Baseline,2253,
32636,35567,42652,30925,760352,2979255,519654,2774,11805,5271,4433,756769,375488,33407,35402,33060,2024-04-18 18:11:44,Baseline,2253,
32633,35572,42610,30981,759385,2981444,520703,2778,11814,5275,4427,689277,372950,33391,35419,33020,2024-04-18 18:11:59,Baseline,2253,
32634,35550,42673,30954,759831,2959328,517712,2773,11812,5271,4433,638246,370288,33366,35439,33031,2024-04-18 18:12:14,Baseline,2253,
32645,35570,42679,30924,759601,2974152,518488,2775,11810,5270,4440,600972,368153,33365,35488,33047,2024-04-18 18:12:29,Baseline,2253,
32658,35543,42618,30955,763354,2927257,519631,2774,11813,5268,4435,573214,366307,33352,35496,33057,2024-04-18 18:12:43,Baseline,2253,
32659,35548,42676,30920,759097,2952964,518045,2775,11819,5274,4427,551819,364593,33349,35414,33020,2024-04-18 18:12:58,Baseline,2253,
32647,35546,42609,30949,761557,2975450,519707,2775,11822,5273,4427,534270,363329,33349,35584,33039,2024-04-18 18:13:13,Baseline,2253,
32671,35567,42611,30959,760152,2954283,518989,2774,11814,5269,4440,519728,361762,33367,35524,33039,2024-04-18 18:13:28,Baseline,2253,
32659,35543,42670,30974,760872,2944826,518448,2775,11815,5272,4441,507334,360817,33349,35551,33047,2024-04-18 18:13:43,Baseline,2253,
32669,35561,42680,30956,761194,2967969,516976,2777,11818,5275,4433,497503,359865,33376,35540,33023,2024-04-18 18:13:57,Baseline,2253,
32656,35544,42655,30975,763367,2982298,519051,2775,11820,5277,4437,488324,358907,33373,35538,33033,2024-04-18 18:14:13,Baseline,2253,
32659,35540,42636,30954,762996,2939764,520849,2774,11822,5275,4436,473472,357100,33380,35553,33047,2024-04-18 18:14:42,Baseline,2253,
32666,35565,42610,30980,762731,2945173,519554,2773,11811,5280,4433,467061,356065,33390,35526,33076,2024-04-18 18:14:57,Baseline,2253,
32658,35574,42596,30960,763994,2955145,516493,2777,11828,5279,4441,461189,355307,33399,35643,33073,2024-04-18 18:15:12,Baseline,2253,
32664,35565,42611,31003,759827,2953299,519046,2774,11815,5275,4443,455895,354595,33373,35564,33055,2024-04-18 18:15:26,Baseline,2253,
32681,35571,42615,30995,764448,3032371,518920,2770,11855,5283,4453,334067,271517,33328,36440,33153,2024-04-18 18:20:52,Baseline,2255,
32678,35540,42551,31005,764527,2974561,518646,2778,11858,5287,4427,329947,266574,33305,36480,33159,2024-04-18 18:21:07,Baseline,2255,
32686,35555,42608,30962,764669,2996152,518735,2776,11849,5284,4432,320244,262125,33283,36291,33186,2024-04-18 18:21:22,Baseline,2255,
32680,35523,42638,30989,761468,3000415,517663,2776,11843,5284,4451,336337,262517,33247,36230,33172,2024-04-18 18:21:36,Baseline,2255,
32667,35563,42633,30956,762104,2994000,517530,2776,11849,5284,4438,347909,262794,33259,36131,33207,2024-04-18 18:21:51,Baseline,2255,
32672,35538,42584,30989,759179,2937432,519387,2776,11843,5283,4442,355210,262754,33271,36121,33170,2024-04-18 18:22:06,Baseline,2255,
32672,35533,42595,30989,763434,2944768,520513,2781,11849,5282,4442,358719,262025,33264,36139,33164,2024-04-18 18:22:21,Baseline,2255,
32672,35533,42586,30978,764843,2929714,518695,2775,11845,5279,4435,360800,261135,33283,36058,33159,2024-04-18 18:22:36,Baseline,2255,
32649,35533,42621,30952,764853,2958360,517561,2774,11840,5280,4434,362765,260237,33290,36020,33186,2024-04-18 18:22:51,Baseline,2255,
32663,35539,42603,30900,763059,2992685,519799,2776,11847,5276,4443,364749,259686,33295,35967,33199,2024-04-18 18:23:05,Baseline,2255,
32665,35574,42589,30961,765474,2978747,522151,2778,11846,5280,4431,368105,259444,33295,35915,33194,2024-04-18 18:23:20,Baseline,2255,
32655,35570,42590,30978,763248,2940394,518105,2778,11852,5278,4447,370211,259438,33301,35826,33196,2024-04-18 18:23:35,Baseline,2255,
32675,35571,42579,30975,761532,3020190,517213,2773,11849,5281,4446,371345,259201,33304,35809,33178,2024-04-18 18:23:50,Baseline,2255,
32671,35552,42573,30940,763474,2996156,520606,2773,11848,5281,4445,373065,258977,33300,35837,33215,2024-04-18 18:24:05,Baseline,2255,
32662,35526,42596,30932,764473,2974504,518577,2778,11847,5283,4443,375843,259158,33315,35763,33180,2024-04-18 18:24:34,Baseline,2255,
32661,35538,42562,30944,763276,2943685,515475,2775,11839,5278,4428,376900,259199,33333,35753,33162,2024-04-18 18:24:49,Baseline,2255,
32676,35529,42572,30922,765741,2978858,517654,2781,11839,5281,4451,378540,259253,33321,35774,33180,2024-04-18 18:25:04,Baseline,2255,
32674,35556,42507,30938,765267,2978397,518503,2780,11840,5278,4442,379149,259454,33319,35683,33167,2024-04-18 18:25:19,Baseline,2255,
32660,35553,42582,30939,761014,2984040,518933,2780,11845,5279,4452,379416,259514,33326,35685,33186,2024-04-18 18:25:33,Baseline,2255,
32665,35539,42620,30926,762259,2979372,518528,2778,11845,5283,4454,379664,260088,33330,35671,33175,2024-04-18 18:25:50,K 9 Stool Sample,2257,
32665,35548,42594,30931,762919,2959744,517831,2777,11847,5282,4446,377922,259579,33342,35683,33180,2024-04-18 18:26:04,K 9 Stool Sample,2257,
32680,35557,42609,30929,762629,2983334,516606,2776,11843,5277,4439,376281,259170,33330,35746,33196,2024-04-18 18:26:18,K 9 Stool Sample,2257,
32666,35529,42634,30937,762442,2967790,515115,2778,11842,5279,4449,376819,259252,33335,35662,33151,2024-04-18 18:26:33,K 9 Stool Sample,2257,
32665,35546,42557,30909,761635,2975754,519461,2775,11846,5282,4449,376417,259142,33336,35673,33137,2024-04-18 18:26:52,K 9 Stool Sample,2257,
32654,35535,42603,30961,761004,2966494,517407,2780,11845,5278,4440,370934,258476,33347,35727,33175,2024-04-18 18:27:11,K 9 Stool Sample,2257,
32663,35527,42460,30960,763433,2976545,518203,2785,11846,5278,4438,372434,258924,33321,35669,33207,2024-04-18 18:27:27,K 9 Stool Sample,2257,
32636,35510,42433,30948,761882,2970839,517458,2783,11829,5275,4433,379476,260594,33296,35555,33298,2024-04-18 18:27:52,K 9 Stool Sample,2257,
32636,35520,42534,30929,761225,2995798,516654,2778,11825,5269,4439,380275,260743,33268,35540,33386,2024-04-18 18:28:05,K 9 Stool Sample,2257,
32639,35537,42513,30955,760423,2998759,518899,2774,11830,5268,4442,379476,260737,33246,35561,33439,2024-04-18 18:29:07,K 9 Stool Sample,2257,
32640,35506,42496,30856,757949,2967599,518519,2774,11832,5266,4453,374633,259011,33181,35498,33562,2024-04-18 18:29:13,K 9 Stool Sample,2257,
32630,35508,42411,30871,761808,2971471,515813,2777,11815,5268,4434,371568,257578,33148,35528,33621,2024-04-18 18:29:22,K 9 Stool Sample,2257,
32640,35503,42494,30860,762950,2967473,514116,2778,11809,5270,4450,367412,255632,33127,35543,33664,2024-04-18 18:29:29,K 9 Stool Sample,2257,
32627,35485,42493,30875,759023,2954190,518260,2778,11813,5262,4447,363233,253192,33095,35528,33677,2024-04-18 18:29:37,K 9 Stool Sample,2257,
32637,35490,42474,30917,762153,2978357,515307,2777,11817,5268,4424,359112,250486,33075,35536,33685,2024-04-18 18:29:46,K 9 Stool Sample,2257,
32629,35487,42487,30874,760835,2981557,520641,2777,11810,5269,4435,355194,247800,33063,35601,33688,2024-04-18 18:30:01,K 9 Stool Sample,2257,
32631,35518,42550,30850,759537,3005914,516812,2787,11816,5264,4447,351544,245439,33039,35584,33685,2024-04-18 18:30:15,K 9 Stool Sample,2257,
32626,35495,42518,30880,760521,2963233,521066,2777,11813,5272,4440,347752,242746,33037,35688,33645,2024-04-18 18:30:29,K 9 Stool Sample,2257,
32644,35514,42524,30910,764129,2985040,518944,2778,11826,5268,4449,344407,240148,33018,35696,33618,2024-04-18 18:30:44,Baseline,2261,
32645,35512,42537,30910,761788,2983567,523482,2780,11824,5271,4435,340520,237491,33008,35791,33565,2024-04-18 18:30:59,Baseline,2261,
32642,35533,42500,30904,761574,2995538,524346,2779,11824,5272,4441,336731,234768,33001,35824,33575,2024-04-18 18:31:14,Baseline,2261,
32637,35550,42519,30938,759307,2976111,521041,2778,11835,5272,4451,333141,231796,32985,35896,33573,2024-04-18 18:31:29,Baseline,2261,
32633,35539,42544,30901,761204,2990868,519882,2780,11838,5274,4434,329674,229029,32922,35894,33538,2024-04-18 18:31:44,Baseline,2261,
32645,35524,42526,30890,761560,2994600,520539,2777,11835,5276,4448,326543,226341,32931,35931,33527,2024-04-18 18:31:58,Baseline,2261,
32637,35523,42545,30942,766264,2987246,521406,2779,11844,5275,4453,323438,223681,32924,35984,33490,2024-04-18 18:32:13,Baseline,2261,
32634,35521,42504,30913,760536,3002309,518686,2779,11838,5277,4438,320348,221024,32921,35986,33511,2024-04-18 18:32:28,Baseline,2261,
32655,35536,42523,30898,762002,2992220,520091,2777,11845,5283,4452,317411,218436,32903,36022,33490,2024-04-18 18:32:43,Baseline,2261,
32656,35524,42530,30898,762017,3003555,520712,2775,11844,5273,4438,319492,217758,32904,35921,33482,2024-04-18 18:32:58,Baseline,2261,
32636,35499,42552,30895,761613,2984947,521589,2780,11841,5278,4437,337758,219511,32911,35774,33493,2024-04-18 18:33:13,Baseline,2261,
32656,35502,42547,30907,761541,2967307,520270,2779,11840,5278,4438,349981,220905,32926,35677,33474,2024-04-18 18:33:27,Baseline,2261,
32660,35550,42608,30886,761789,3004409,519253,2780,11840,5275,4451,361134,222416,32956,35616,33445,2024-04-18 18:33:42,Baseline,2261,
32657,35513,42582,30895,762206,3013222,522235,2779,11839,5278,4463,368031,223716,32979,35547,33434,2024-04-18 18:33:57,Baseline,2261,
32652,35497,42591,30942,763318,3031775,520456,2781,11843,5275,4459,373852,224977,32996,35473,33413,2024-04-18 18:34:12,Baseline,2261,
32649,35488,42520,30911,763263,2976420,522269,2782,11839,5278,4454,378315,226328,33017,35477,33388,2024-04-18 18:34:27,Baseline,2261,
32652,35507,42579,30934,762748,2966082,520071,2782,11845,5278,4447,380102,226985,33042,35515,33375,2024-04-18 18:34:41,Baseline,2261,
32652,35528,42593,30876,762236,2991402,516495,2780,11836,5274,4462,382177,227630,33064,35486,33372,2024-04-18 18:34:56,Baseline,2261,
32649,35524,42541,30891,762345,2999370,520280,2780,11839,5277,4453,383557,228263,33070,35387,33380,2024-04-18 18:35:11,Baseline,2261,
32660,35535,42549,30912,762127,3005982,520097,2780,11842,5273,4451,386308,229289,33093,35368,33314,2024-04-18 18:35:26,Baseline,2261,
32661,35526,42563,30994,761816,2942756,520832,2782,11838,5275,4453,389354,230472,33105,35311,33346,2024-04-18 18:35:40,Baseline,2261,
32654,35535,42553,30936,762491,2949031,519552,2785,11829,5272,4443,390828,231564,33122,35324,33330,2024-04-18 18:35:55,Baseline,2261,
32668,35517,42601,30927,760069,2969837,518229,2780,11839,5272,4447,391552,232258,33143,35301,33308,2024-04-18 18:36:10,Baseline,2261,
32655,35506,42557,30941,762182,2939229,520269,2785,11837,5276,4449,393737,233212,33161,35301,33322,2024-04-18 18:36:25,Baseline,2261,
32660,35510,42585,30893,760863,2974571,523015,2784,11844,5274,4438,393886,234012,33166,35238,33250,2024-04-18 18:36:40,Baseline,2261,
32673,35514,42512,30943,762141,2966192,521946,2783,11838,5274,4440,395158,235624,33197,35234,33271,2024-04-18 18:37:09,Baseline,2261,
32664,35531,42549,30902,760207,2928933,518163,2783,11838,5275,4450,395041,236417,33216,35164,33271,2024-04-18 18:37:24,Baseline,2261,
32673,35515,42541,30918,758204,2980157,523921,2783,11843,5277,4455,394825,237154,33228,35271,33239,2024-04-18 18:37:39,Baseline,2261,
32681,35522,42566,30937,758286,2951830,522006,2780,11842,5277,4449,393706,237790,33227,35179,33226,2024-04-18 18:37:54,Baseline,2261,
32670,35531,42558,30955,760537,2984861,523285,2784,11835,5276,4454,395371,238675,33242,35158,33236,2024-04-18 18:38:09,Baseline,2261,
32659,35551,42566,30914,760512,2942092,524331,2784,11836,5277,4458,396357,239603,33251,35112,33228,2024-04-18 18:38:23,Baseline,2261,
32666,35521,42593,30913,758361,2957357,520783,2782,11842,5275,4460,397316,240527,33269,35164,33183,2024-04-18 18:38:38,Baseline,2261,
32671,35516,42588,30915,763174,2957568,518265,2787,11834,5277,4462,397047,241975,33285,35070,33199,2024-04-18 18:39:08,Baseline,2261,
32674,35514,42578,30934,761462,2921885,523097,2788,11840,5271,4443,396114,242507,33291,35095,33207,2024-04-18 18:39:23,Baseline,2261,
32666,35542,42588,30909,758695,2939148,523149,2787,11838,5276,4471,394853,243017,33309,35164,33172,2024-04-18 18:39:37,Baseline,2261,
32679,35537,42585,30949,759661,2945707,520292,2786,11845,5276,4475,394631,243715,33304,35151,33164,2024-04-18 18:39:52,Baseline,2261,
32672,35536,42613,30935,758633,2945068,522920,2784,11836,5274,4469,395043,244643,33323,35048,33194,2024-04-18 18:40:09,Baseline,2261,
32684,35536,42581,30890,761041,2946715,525057,2784,11839,5270,4463,395474,245313,33327,35002,33164,2024-04-18 18:40:22,Baseline,2261,
32684,35536,42581,30890,761041,2946715,525057,2784,11839,5270,4463,395474,245313,33327,35002,33164,2024-04-18 18:40:22,K 9 Stool Sample,2264,
32668,35522,42576,30960,761115,2947843,522132,2787,11838,5273,4473,400524,247105,33337,34971,33153,2024-04-18 18:40:37,K 9 Stool Sample,2264,
32682,35513,42601,30974,762925,2949933,521898,2778,11838,5273,4454,403857,248273,33342,34988,33164,2024-04-18 18:40:52,K 9 Stool Sample,2264,
32677,35541,42646,30921,764111,2971844,522747,2784,11841,5274,4472,404352,248958,33320,35011,33148,2024-04-18 18:41:06,K 9 Stool Sample,2264,
32670,35536,42617,30961,761257,2969195,521580,2784,11836,5274,4454,403286,248815,33323,35088,33135,2024-04-18 18:41:21,K 9 Stool Sample,2264,
